0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.535278008402095828e+00,6.539221218713430872e+00,6.535278008402095828e+00,6.539221218713430872e+00,4.780994248876034192e+00,5.957727928580845322e+00,3.067953594944809126e+00,8.354500915920901050e-02,-8.543552105753800946e-03,8.853372440695366219e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,6.132949867994700460e-02,7.642436867964874647e-02,-5.874499429265366696e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.710080980490052754e-04,-1.834966459598165808e-05,1.831972210824854824e-03,6.710134545918174709e+00,6.694340380308704042e+00,6.710152895582770505e+00,6.694169372210654778e+00,4.901629614160460058e+00,6.108054962565155677e+00,3.145365046064801717e+00,8.552947117484173412e-02,-8.771642157912507357e-03,9.078381647609886640e-01
2.000000000000000042e-02,6.132949867994700590e-04,7.642436867964874734e-04,9.999412550057073190e+00,1.242064801826782972e-01,1.547770981044434557e-01,-1.164969722288470705e-01,9.999999999576787424e-01,8.550404902329642255e-07,-9.174832297861398224e-08,9.159861053995055582e-06,3.460781992541968983e-04,-3.718925177848458251e-05,3.710504148332055292e-03,6.628300304695945222e+00,6.726233097776242786e+00,6.628337493947723758e+00,6.725887019576988202e+00,4.883338771636270614e+00,6.085262242542691880e+00,3.133627852260428170e+00,8.593965688925413182e-02,-8.664147681332778905e-03,9.035381548323193623e-01
2.999999999999999889e-02,1.855359788626252844e-03,2.312014667840922143e-03,9.998247580334783891e+00,1.868473935188711688e-01,2.328385265759012612e-01,-1.743993672126635253e-01,9.999999996126311963e-01,2.585431485102902245e-06,-2.776945688211428499e-07,2.771238179243736463e-05,5.219879464656298432e-04,-5.579807452061157492e-05,5.580138343380423166e-03,6.913230424066166613e+00,6.462559689527216378e+00,6.913286222140687443e+00,6.462037701580750415e+00,4.891083021297690792e+00,6.094912564231449892e+00,3.138597320398670121e+00,8.257370651661533056e-02,-9.036129589628207753e-03,9.093888944378253347e-01
4.000000000000000083e-02,3.723833723814964740e-03,4.640399933599935120e-03,9.996503586662656815e+00,2.495847299561371191e-01,3.110259374628258078e-01,-2.322377208501258394e-01,9.999999984399422504e-01,5.195371231446043936e-06,-5.566851334900660169e-07,5.561307348054232036e-05,6.910079998754012180e-04,-7.520601680325586036e-05,7.461879095120397924e-03,6.434749798376091512e+00,7.012527109346924803e+00,6.434825004392894954e+00,7.011836101347049599e+00,4.917196473014056934e+00,6.127453251900925935e+00,3.155354265481477682e+00,8.960271403902383969e-02,-8.410084846650916005e-03,9.059515402109018511e-01
5.000000000000000278e-02,6.219681023376335931e-03,7.750659308228192990e-03,9.994181209454154668e+00,3.126526115755909885e-01,3.896340984024121434e-01,-2.898606723829379450e-01,9.999999956448577532e-01,8.650411078374245375e-06,-9.327135256743561959e-07,9.292246888041282428e-05,8.744158039078426614e-04,-9.326960726076529112e-05,9.336507136910511540e-03,6.969776808502668786e+00,6.473615108975784516e+00,6.969870078109929423e+00,6.472740693171876281e+00,4.915745605141125907e+00,6.125645285691955877e+00,3.154423246727880326e+00,8.272043552634648911e-02,-9.109032616354376805e-03,9.143266751475643828e-01
5.999999999999999778e-02,9.346207139132246128e-03,1.164700029225231373e-02,9.991282602730326090e+00,3.756959898746957682e-01,4.682234900413583811e-01,-3.474949766143703433e-01,9.999999901694500704e-01,1.302249027498255517e-05,-1.399064000003740432e-06,1.396050041986060379e-04,1.043736398988094486e-03,-1.128347240006856135e-04,1.122846530022231573e-02,6.541091751995775638e+00,6.490693867655666693e+00,6.541204586719776337e+00,6.489650131256678556e+00,4.765204823535475143e+00,5.938052293047546115e+00,3.057821555098271915e+00,8.294126880306020022e-02,-8.548081214658023036e-03,8.828641467428819389e-01
7.000000000000000666e-02,1.310316703787920388e-02,1.632923519266589810e-02,9.987807652964182381e+00,4.368015654473928477e-01,5.444115068068345886e-01,-4.063677872748063802e-01,9.999999806731939556e-01,1.824117198039973639e-05,-1.963235053158834027e-06,1.957473299417941497e-04,1.213509160528176241e-03,-1.311954436808743956e-04,1.305532003167333456e-02,6.676245056924761556e+00,6.506751424029247666e+00,6.676376252368442010e+00,6.505537914868719795e+00,4.820470902614506059e+00,6.006920868430104754e+00,3.093285677655808641e+00,8.314906224919574318e-02,-8.724267032227749075e-03,8.940591179571752978e-01
8.000000000000000167e-02,1.747118269235313145e-02,2.177335026073424357e-02,9.983743975091433853e+00,4.986071345532825938e-01,6.214896660599904532e-01,-4.647847731010221750e-01,9.999999656343667720e-01,2.430871736974541238e-05,-2.619209238396450067e-06,2.610239284248959749e-04,1.383707415302008574e-03,-1.499350386811934685e-04,1.490533978739447436e-02,6.510091359647731224e+00,6.480547521204404582e+00,6.510241294686412772e+00,6.479163813789102555e+00,4.750103187161416329e+00,5.919233730190216036e+00,3.048130867933307897e+00,8.281693043922451480e-02,-8.506544669580676926e-03,8.799041825942999218e-01
8.999999999999999667e-02,2.245725403788595767e-02,2.798824692133414921e-02,9.979096127360422841e+00,5.595005177366446647e-01,6.974501385725933034e-01,-5.237800374274241832e-01,9.999999432096423613e-01,3.122725365179281152e-05,-3.368878653267770844e-06,3.355506241024522785e-04,1.553226019037586393e-03,-1.682075557693245478e-04,1.672606961016419314e-02,6.831602477973645726e+00,6.687532722674655261e+00,6.831770685529415132e+00,6.685979496655617638e+00,4.943332485528950215e+00,6.160022053199593728e+00,3.172125687779555392e+00,8.546400915465129922e-02,-8.926357977288837744e-03,9.166111139733466029e-01
