0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.308971274577355182e+01,1.401686896445872321e+01,1.308971274577355182e+01,1.401686896445872321e+01,-2.613350378875750835e+00,2.062418111938843168e+01,1.695535790157821765e+01,8.811386461177382569e-04,-1.202911747842409923e-01,-2.909928373676435864e-01
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,-3.222925929905068321e-02,2.543486271493783923e-01,1.110027023147411862e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.271402403323897252e-06,-1.110127854584314370e-03,-2.590403424636210112e-03,1.382192158971028384e+01,1.405385395177994745e+01,1.382303171756486826e+01,1.405385168037754440e+01,-2.687561897701344904e+00,2.120984763306211462e+01,1.743684055016549195e+01,8.834397582542047279e-04,-1.270169433145951210e-01,-2.623960820331606159e-01
2.000000000000000042e-02,-3.222925929905068603e-04,2.543486271493783802e-03,1.000111002702314700e+01,-6.537373544102442757e-02,5.159200125192140440e-01,2.279433107192079533e-01,9.999999999007178619e-01,1.135701201624363941e-08,-5.550639272737879204e-06,-1.295201712275241841e-05,4.548441809218115942e-06,-2.282325474479569329e-03,-4.926240051817642324e-03,1.338791024900189619e+01,1.308816587619871719e+01,1.339019257447637656e+01,1.308816132775690733e+01,-2.552673023376911932e+00,2.014532425435836416e+01,1.656168459725585151e+01,8.227100453498554242e-04,-1.230252706912912386e-01,-2.226553491583545263e-01
2.999999999999999889e-02,-9.760299474007511685e-04,7.702686396685923947e-03,1.000338946013033947e+01,-9.685052028547289082e-02,7.643639269613051734e-01,3.340906757591162179e-01,9.999999991498912388e-01,3.411030573873013703e-08,-1.696226662573533615e-05,-3.758321736822947722e-05,6.668074099453730045e-06,-3.417684834843768595e-03,-6.908306893633916340e-03,1.349070711682906243e+01,1.408949101937264459e+01,1.349412480166390615e+01,1.408948435129854460e+01,-2.659176251370478639e+00,2.098583224046460671e+01,1.725267512148902327e+01,8.856338067380145358e-04,-1.239668318825322690e-01,-2.784543999226101185e-01
4.000000000000000083e-02,-1.944535150255480207e-03,1.534632566629897527e-02,1.000673036688793083e+01,-1.296326934503729267e-01,1.023175082643472678e+00,4.487589611860025585e-01,9.999999968192830879e-01,6.750701141696928990e-08,-3.405069069378568824e-05,-7.212475175321404351e-05,8.948643620391442315e-06,-4.561732953348308049e-03,-9.387094353591965076e-03,1.372270483933198904e+01,1.354749085918732376e+01,1.372726657228533753e+01,1.354748191054370388e+01,-2.629343900051313021e+00,2.075039966249992318e+01,1.705912350370722663e+01,8.515382356814451626e-04,-1.260956926524378907e-01,-2.361344079427893095e-01
5.000000000000000278e-02,-3.240862084759209803e-03,2.557807649273370273e-02,1.001121795649979163e+01,-1.620366062789013739e-01,1.279084953039322681e+00,5.610391844157894825e-01,9.999999912958320580e-01,1.122971133167515069e-07,-5.685935527264422885e-05,-1.190602232361716425e-04,1.113935195552568889e-05,-5.725426665796463574e-03,-1.148915184809803230e-02,1.363210131312090390e+01,1.311041565572139689e+01,1.363782673978669990e+01,1.311040451636944049e+01,-2.578526289933834370e+00,2.034935447407470477e+01,1.672942000347646641e+01,8.240394779784420256e-04,-1.252598749941168377e-01,-2.136894552980273532e-01
5.999999999999999778e-02,-4.861228147548224063e-03,3.836892602312692857e-02,1.001682834834394953e+01,-1.938000983413850908e-01,1.530051789934163242e+00,6.692519397924667768e-01,9.999999807688351172e-01,1.681358963911404764e-07,-8.548648803540345915e-05,-1.765059816441039533e-04,1.325682016450915124e-05,-6.881405772257172433e-03,-1.339140608808250116e-02,1.383415056071968863e+01,1.389103502176290661e+01,1.384103196649194523e+01,1.389102176494274232e+01,-2.673321168299886530e+00,2.109746186771585030e+01,1.734444702125600912e+01,8.730890944746657906e-04,-1.271134840493255425e-01,-2.520578876956980907e-01
7.000000000000000666e-02,-6.799229130962074902e-03,5.366944392246855711e-02,1.002352086774187434e+01,-2.267136703076321202e-01,1.790248729589123400e+00,7.850475563471438489e-01,9.999999631756256724e-01,2.347691204225966633e-07,-1.198935155186142730e-04,-2.434630101148133616e-04,1.549802507481991582e-05,-8.054489969476427702e-03,-1.563521484314593993e-02,1.441926575658090215e+01,1.346277695405620989e+01,1.442732024655037826e+01,1.346276145603113505e+01,-2.688500232601654272e+00,2.121725283562930287e+01,1.744292844568646217e+01,8.461440754379108637e-04,-1.324873260760622840e-01,-2.017102456488155671e-01
8.000000000000000167e-02,-9.066365834038397215e-03,7.157193121835979388e-02,1.003137134330534508e+01,-2.597938852345120786e-01,2.051927465024996788e+00,9.020554255584525283e-01,9.999999354475322955e-01,3.126912894323320684e-07,-1.601659628548399216e-04,-3.216390802454378189e-04,1.766630771133795712e-05,-9.277165946958907533e-03,-1.743083228804673257e-02,1.357391102518748482e+01,1.379106646228902910e+01,1.358318819113444320e+01,1.379104879598131816e+01,-2.638708716867401272e+00,2.082430543484721497e+01,1.711988222250856850e+01,8.667584684138369315e-04,-1.247153723861974400e-01,-2.569854712540873276e-01
8.999999999999999667e-02,-1.166430468638351807e-02,9.209120586860976287e-02,1.004039189756093009e+01,-2.922382967032509660e-01,2.308764904292292197e+00,1.015076883352844295e+00,9.999998951121392698e-01,4.019831860464012789e-07,-2.065517875808204067e-04,-4.087932339937384624e-04,1.988406257192185114e-05,-1.042811544025547266e-02,-1.971850794958691575e-02,1.419209728834815110e+01,1.399061330523799995e+01,1.420252540378840678e+01,1.399059342117542748e+01,-2.717601886238349529e+00,2.144691885375241469e+01,1.763173931350059576e+01,8.792792262166437877e-04,-1.303931899741757883e-01,-2.429485706298608050e-01
1.000000000000000056e-01,-1.458668765341602711e-02,1.151788549115326798e-01,1.005054266639445792e+01,-3.256268077851676712e-01,2.573287155862670428e+00,1.134407483014740148e+00,9.999998378188381665e-01,5.023537356191185541e-07,-2.586923569106157361e-04,-5.073857602294016287e-04,2.212959102822637794e-05,-1.163146151236805863e-02,-2.188122891794305747e-02,1.317320280066364724e+01,1.417935795311975866e+01,1.318483426217601462e+01,1.417933582352872968e+01,-2.637624891231509672e+00,2.081575204055414474e+01,1.711285038639964640e+01,8.911206367387758745e-04,-1.210265025350759222e-01,-2.971457485477791427e-01
1.100000000000000006e-01,-1.784295573126770326e-02,1.409117264701593708e-01,1.006188674122460469e+01,-3.580041009305932054e-01,2.830031060196625869e+00,1.247335935642513549e+00,9.999997595868186373e-01,6.142073249787184856e-07,-3.168496517252987975e-04,-6.167918823091168238e-04,2.440063278219165255e-05,-1.274836315045473414e-02,-2.452641165060648679e-02,1.361611289845425077e+01,1.336278047607654429e+01,1.362886126160470468e+01,1.336275607544376243e+01,-2.601653283397622474e+00,2.053186934303355571e+01,1.687946741179018773e+01,8.397644861141865614e-04,-1.250936696065899356e-01,-2.294620204942250663e-01
1.199999999999999956e-01,-2.142299674057363684e-02,1.692120370721256206e-01,1.007436010058103015e+01,-3.899086338927352235e-01,3.083280460809132428e+00,1.357382751134349697e+00,9.999996542008883216e-01,7.366699628742622633e-07,-3.805914489950416152e-04,-7.394239043044702935e-04,2.653332584543908259e-05,-1.390279643591993582e-02,-2.656907861737885929e-02,1.434999880887183465e+01,1.383124389889466954e+01,1.436390160530775439e+01,1.383121736556882375e+01,-2.717627543883618380e+00,2.144712134015737348e+01,1.763190577972034134e+01,8.691909679371615655e-04,-1.318347283517647961e-01,-2.267062901773999328e-01
1.300000000000000044e-01,-2.532208307950098783e-02,2.000448416802169394e-01,1.008793392809237410e+01,-4.231982147690849239e-01,3.347827111442088110e+00,1.476703974492569849e+00,9.999995182752536849e-01,8.701770169047694681e-07,-4.501054023647861981e-04,-8.722692419275727624e-04,2.873606043362118514e-05,-1.511943803590582239e-02,-2.858721565211232163e-02,1.344848973702550055e+01,1.443717356818540054e+01,1.346360917506140709e+01,1.443714483212496624e+01,-2.689189223081588143e+00,2.122269024829410711e+01,1.744739860027134881e+01,9.072582173554832007e-04,-1.235467469297239218e-01,-3.010177167344571525e-01
1.400000000000000133e-01,-2.955406522719183915e-02,2.335231127946378327e-01,1.010270096783730054e+01,-4.560997981687259228e-01,3.609614131964679729e+00,1.593745509334381971e+00,9.999993464968481849e-01,1.015462040601575932e-06,-5.257025489654813246e-04,-1.015205238194735781e-03,3.103048279184502842e-05,-1.625958960634998549e-02,-3.126687085531246885e-02,1.399540507873875050e+01,1.326410578867039369e+01,1.401166466834509983e+01,1.326407475818760240e+01,-2.628876605344119710e+00,2.074671184063141993e+01,1.705609170626053839e+01,8.334918675214089906e-04,-1.285696322747676423e-01,-2.075489817081206667e-01
1.499999999999999944e-01,-3.411506320887909560e-02,2.696192541142846122e-01,1.011863842293064408e+01,-4.882221090071205971e-01,3.865538971983129013e+00,1.705957104988234274e+00,9.999991295218025877e-01,1.170963070760799028e-06,-6.070004365266286556e-04,-1.171539472745354018e-03,3.312694171906294707e-05,-1.744609195752586106e-02,-3.311447388136873338e-02,1.412783321030178563e+01,1.309198069505088391e+01,1.414527930225931129e+01,1.309194756810916438e+01,-2.625106508541456662e+00,2.071695878496607079e+01,1.703163140383441032e+01,8.226495872375806694e-04,-1.297833569703931433e-01,-1.916306527226431522e-01
1.600000000000000033e-01,-3.899728429895030213e-02,3.082746438341159023e-01,1.013569799398052673e+01,-5.202525927910042203e-01,4.121106744685734569e+00,1.817861958350608154e+00,9.999988650864367612e-01,1.338289040052674451e-06,-6.942308090747850323e-04,-1.337111674939628261e-03,3.518834354130125080e-05,-1.864379215257404646e-02,-3.482037457968615440e-02,1.320921701806693527e+01,1.419565799056236877e+01,1.322786081021950899e+01,1.419562280221882666e+01,-2.643005918400525900e+00,2.085821832438627155e+01,1.714776236845389690e+01,8.920080961356058932e-04,-1.213382173941657122e-01,-2.965537005216027366e-01
1.700000000000000122e-01,-4.419981022686034211e-02,3.494857112809732769e-01,1.015387661356403193e+01,-5.524531561466788920e-01,4.378427719045596689e+00,1.931193202781635865e+00,9.999985480764701506e-01,1.518007807492904312e-06,-7.874496476432128918e-04,-1.511213320431506815e-03,3.742121136788544711e-05,-1.976355165754137971e-02,-3.746029685207299259e-02,1.407445841963320987e+01,1.433849564268055055e+01,1.409422197129075194e+01,1.433845822146918181e+01,-2.740248870292842476e+00,2.162564555826292434e+01,1.777867243166917888e+01,9.009638006103659396e-04,-1.292864953036631237e-01,-2.687161378448297833e-01
1.799999999999999933e-01,-4.972434178832713103e-02,3.932699884714292438e-01,1.017318854559184871e+01,-5.857864304326277916e-01,4.645227729299159947e+00,2.052297418247827743e+00,9.999981647862993261e-01,1.706957782053112653e-06,-8.862672456271216597e-04,-1.698514494788368190e-03,3.966781910041866145e-05,-2.095665872614391537e-02,-3.985241263750855661e-02,1.369579245016027791e+01,1.345809217722095497e+01,1.371674910888642174e+01,1.345805250940185438e+01,-2.618919166970198109e+00,2.066812918513718955e+01,1.699148807225208202e+01,8.455956308457192880e-04,-1.258033753608261973e-01,-2.317681503412517552e-01
1.900000000000000022e-01,-5.558220609265340784e-02,4.397222657644208610e-01,1.019371151977432710e+01,-6.175896935890758943e-01,4.900226509646768314e+00,2.163689756955939458e+00,9.999977081280335689e-01,1.906672971759196680e-06,-9.910503268628471658e-04,-1.897776144480407563e-03,4.176197717958394921e-05,-2.211761666774477580e-02,-4.191562160197040421e-02,1.420283264145692748e+01,1.420037019566240488e+01,1.422495025812467162e+01,1.420032843368522535e+01,-2.739422021598905133e+00,2.161912018862251017e+01,1.777330785612299024e+01,8.922352504827011071e-04,-1.304597609743969600e-01,-2.550009404065528562e-01
2.000000000000000111e-01,-6.175810302854416872e-02,4.887245308608885175e-01,1.021534841734388621e+01,-6.507959226278507980e-01,5.166971564043096876e+00,2.284714489383193659e+00,9.999971727206391492e-01,2.117651297562204043e-06,-1.101638131210267097e-03,-2.107353713005796075e-03,4.396694148958817377e-05,-2.332154255306988222e-02,-4.418564997971232561e-02,1.308875730840690821e+01,1.387115721134300728e+01,1.311207885095997838e+01,1.387111324440151705e+01,-2.600332266482753063e+00,2.052144406966253598e+01,1.687089668405053899e+01,8.715168565312950231e-04,-1.202183838641405073e-01,-2.820976827846169432e-01
2.099999999999999922e-01,-6.826606225482267920e-02,5.403942465013195084e-01,1.023819556223771876e+01,-6.822560286342342906e-01,5.420186178988883441e+00,2.394606656186536231e+00,9.999965474834483503e-01,2.339836027198596993e-06,-1.218245483284898607e-03,-2.328281265467911296e-03,4.610789695443010645e-05,-2.443094923422993101e-02,-4.669689470974238560e-02,1.402926633241617438e+01,1.334223815754044828e+01,1.405369728165040399e+01,1.334219204964349359e+01,-2.640067104786856245e+00,2.083502563475140335e+01,1.712869541247716398e+01,8.382450664248439730e-04,-1.288583807481034349e-01,-2.107516128219993901e-01
2.200000000000000011e-01,-7.508862254116502322e-02,5.945961082912083473e-01,1.026214162879958458e+01,-7.141325164253317093e-01,5.677284090966609575e+00,2.507669755619596152e+00,9.999958203326264616e-01,2.570343833806739861e-06,-1.340399773560161821e-03,-2.561764844402922812e-03,4.815176902080592494e-05,-2.562008626598307262e-02,-4.857302287264731594e-02,1.319234071821469634e+01,1.370110968761288817e+01,1.321796080448067912e+01,1.370106153584386810e+01,-2.594035049176119045e+00,2.047174734650976546e+01,1.683004048119268958e+01,8.607832359305193177e-04,-1.211639805840526996e-01,-2.675090030399043250e-01
2.300000000000000100e-01,-8.222994770541834642e-02,6.513689492008744031e-01,1.028721832635578082e+01,-7.453859295352419645e-01,5.929913773208427052e+00,2.617043500357617347e+00,9.999949887664530968e-01,2.813728409903025514e-06,-1.468499624814000948e-03,-2.804628837500115681e-03,5.024311951479899725e-05,-2.673820947360448438e-02,-5.095440510163452841e-02,1.405322658469788344e+01,1.413245813789353633e+01,1.407996479417148805e+01,1.413240789477402082e+01,-2.718673388623176201e+00,2.145537499474030341e+01,1.763869119663651475e+01,8.878770036412602772e-04,-1.290722367104688295e-01,-2.571809047880040389e-01
2.399999999999999911e-01,-8.968380700077076273e-02,7.106680869329586869e-01,1.031338876135935756e+01,-7.780681065727782508e-01,6.194697608115177445e+00,2.736377700005828917e+00,9.999940365086718019e-01,3.065763771528511202e-06,-1.602189951890435789e-03,-3.059399459424208718e-03,5.239221672875922964e-05,-2.792930976023587364e-02,-5.324384985733071618e-02,1.441735441576603272e+01,1.310679552190809538e+01,1.444528372552626827e+01,1.310674312969136679e+01,-2.654952015480417149e+00,2.095249518516889253e+01,1.722526837497862573e+01,8.233784716702831699e-04,-1.324152108709401865e-01,-1.802551418537519379e-01
2.500000000000000000e-01,-9.746448806649854468e-02,7.726150630141104259e-01,1.034075253835941588e+01,-8.099092788192473469e-01,6.453291468657488039e+00,2.850607194543111955e+00,9.999929531098715740e-01,3.328423920186739558e-06,-1.741835608130886531e-03,-3.325616970447955057e-03,5.436227195684639843e-05,-2.915125542466536282e-02,-5.484850837060888107e-02,1.353811627137015705e+01,1.365716814545371172e+01,1.356726752679482217e+01,1.365711378318175484e+01,-2.623304840974119312e+00,2.070274028654884546e+01,1.701994222557847891e+01,8.579556982454439752e-04,-1.243318791243752108e-01,-2.502930294654754362e-01
